Created on 10-17-2019,https://www.CryptoDataDownload.com
date,symbol,open,high,low,close,volume_btc,volume
2015-03-13,BTCUSD,296.11,296.52,284.86,287,11720.92,3409733.15
2015-03-12,BTCUSD,296.63,298.9,291.87,296.11,9501.1,2809005.49
2015-03-11,BTCUSD,292.56,297.8,290.51,296.63,9836.17,2898112.52
2015-03-10,BTCUSD,290.23,299.48,288.96,292.56,16279.83,4810757.15
2015-03-09,BTCUSD,274.82,294.42,274.82,290.23,13596.15,3873262.35
2015-03-08,BTCUSD,276.33,278.97,270.29,274.82,5080.38,1400160.54
2015-03-07,BTCUSD,273.91,279.44,270.55,276.33,6326.64,1738033.44
2015-03-06,BTCUSD,277.12,280,269.12,273.91,9963.67,2731783.63
2015-03-05,BTCUSD,273.56,281.09,262.49,277.12,11641.75,3159376.26
2015-03-04,BTCUSD,282.42,287,267.39,273.56,15023.6,4196751.75
2015-03-03,BTCUSD,274.93,289.5,267.07,282.42,19087.01,5293946.81
2015-03-02,BTCUSD,260.35,275,258.21,274.93,10027.14,2668681.1
2015-03-01,BTCUSD,255.59,259.97,246.3,258.78,4967.35,1255486.27
2015-02-28,BTCUSD,255.96,256.97,250,255.51,5433.11,1377009.18
2015-02-27,BTCUSD,237.1,259,236.29,255.96,20540.96,5167883.69
2015-02-26,BTCUSD,238.45,238.46,234.33,237.1,6798.2,1610969.07
2015-02-25,BTCUSD,239.78,240.99,235.44,238.45,4165.15,994000.29
2015-02-24,BTCUSD,239.49,241.21,235.51,240.13,4506.86,1078384.78
2015-02-23,BTCUSD,236.72,240.97,232,239.69,9684.99,2300665.03
2015-02-22,BTCUSD,245.86,247.48,234.01,236.72,8311.73,1998887.5
2015-02-21,BTCUSD,245.54,248.12,244,245.86,4106.15,1008277.92
2015-02-20,BTCUSD,242.42,248.32,239.99,245.89,9809.26,2394824.82
2015-02-19,BTCUSD,235.91,245,235.58,242.42,9123.0,2185101.18
2015-02-18,BTCUSD,244,246,231.93,235.91,13453.31,3226055.9
2015-02-17,BTCUSD,236.82,248,233,244,16360.49,3936010.98
2015-02-16,BTCUSD,234,241,229.6,236.82,10342.88,2433600.57
2015-02-15,BTCUSD,257.48,267.86,228,234,17339.11,4288626.87
2015-02-14,BTCUSD,236.65,259.98,236.08,257.48,14942.09,3713770.11
2015-02-13,BTCUSD,222.45,242.36,221.55,236.65,15260.16,3572659.33
2015-02-12,BTCUSD,220.02,224.61,218,222.45,7850.44,1733740.77
2015-02-11,BTCUSD,220.84,223.61,217.46,220.02,8877.19,1964602.47
2015-02-10,BTCUSD,222.19,222.64,215,220.84,5450.37,1193027.11
2015-02-09,BTCUSD,224.16,225,216.45,222.19,6525.33,1442999.31
2015-02-08,BTCUSD,228.7,231.6,220,224.16,4253.06,958535.01
2015-02-07,BTCUSD,222.82,230.5,222.44,228.7,4220.38,957152.99
2015-02-06,BTCUSD,216,226.64,216,222.82,5638.26,1247408.29
2015-02-05,BTCUSD,226.5,228.9,215,216,7522.28,1663849.23
2015-02-04,BTCUSD,228.31,230.99,221.5,226.5,9103.19,2058675.85
2015-02-03,BTCUSD,237.79,243.9,225.32,228.31,8565.02,2029168.44
2015-02-02,BTCUSD,227,240.1,220.89,237.79,7156.24,1630984.85
2015-02-01,BTCUSD,219,233.79,210,227,7401.43,1640635.74
2015-01-31,BTCUSD,232.55,234.67,217.11,219,5569.26,1273921.59
2015-01-30,BTCUSD,234.52,244.59,227.89,232.55,5699.69,1333424.96
2015-01-29,BTCUSD,236.14,242,221.14,234.52,6661.74,1555210.37
2015-01-28,BTCUSD,262.69,265.99,228.5,236.14,5160.3,1272214.28
2015-01-27,BTCUSD,270,278.47,244.03,262.69,1647.55,432840.93
2015-01-26,BTCUSD,254.53,322.72,241.43,270,5152.24,1439367.1
2015-01-25,BTCUSD,240,256.26,240,254.53,478.76,120120.06
2015-01-24,BTCUSD,235,250.58,215,240,1.74,431.76
2015-01-23,BTCUSD,226.32,235,215,235,0.18,41.45
2015-01-22,BTCUSD,225.51,257.73,216.59,226.32,4.36,1000.75
2015-01-21,BTCUSD,208,225.51,208,225.51,0.1577,35.02
2015-01-20,BTCUSD,225.51,225.51,208,208,0.02,4.23
2015-01-19,BTCUSD,184,225.51,184,225.51,0.41,86.26
2015-01-18,BTCUSD,184,184,184,184,0.0,0.0
2015-01-17,BTCUSD,199.46,210,184,184,0.112,22.25
2015-01-16,BTCUSD,211.91,225.5,189,199.46,4.8,985.98
2015-01-15,BTCUSD,120,224,120,211.91,2.87,571.46
2015-01-14,BTCUSD,260,260,109.87,120,11.3,1760.81
2015-01-13,BTCUSD,288.99,288.99,260,260,1.0,260.0
2015-01-12,BTCUSD,288.99,288.99,288.99,288.99,0.0,0.0
2015-01-11,BTCUSD,288.99,288.99,288.99,288.99,0.0,0.0
2015-01-10,BTCUSD,288.99,288.99,288.99,288.99,0.0,0.0
2015-01-09,BTCUSD,288.99,288.99,288.99,288.99,0.0,0.0
2015-01-08,BTCUSD,340,360,264.81,288.99,10.35,3055.55
2015-01-07,BTCUSD,340,340,340,340,0.0,0.0
2015-01-06,BTCUSD,340,340,340,340,0.0,0.0
2015-01-05,BTCUSD,340,340,340,340,0.0,0.0
2015-01-04,BTCUSD,340,340,340,340,0.0,0.0
2015-01-03,BTCUSD,340,340,340,340,0.0,0.0
2015-01-02,BTCUSD,340,340,340,340,0.0,0.0
2015-01-01,BTCUSD,340,340,340,340,0.0,0.0
2014-12-31,BTCUSD,340,340,340,340,0.0,0.0
2014-12-30,BTCUSD,340,340,340,340,0.0,0.0
2014-12-29,BTCUSD,340,340,340,340,0.0,0.0
2014-12-28,BTCUSD,340,340,340,340,0.0,0.0
2014-12-27,BTCUSD,340,340,340,340,0.0,0.0
2014-12-26,BTCUSD,340,340,340,340,0.0,0.0
2014-12-25,BTCUSD,340,340,340,340,0.0,0.0
2014-12-24,BTCUSD,340,340,340,340,0.0,0.0
2014-12-23,BTCUSD,340,340,340,340,0.0,0.0
2014-12-22,BTCUSD,340,340,340,340,0.0,0.0
2014-12-21,BTCUSD,340,340,340,340,0.0,0.0
2014-12-20,BTCUSD,340,340,340,340,0.0,0.0
2014-12-19,BTCUSD,340,340,340,340,0.0,0.0
2014-12-18,BTCUSD,350,350,340,340,2.0,685.0
2014-12-17,BTCUSD,350,350,350,350,0.0,0.0
2014-12-16,BTCUSD,350,350,350,350,0.0,0.0
2014-12-15,BTCUSD,350,350,350,350,0.0,0.0
2014-12-14,BTCUSD,350,350,350,350,0.0,0.0
2014-12-13,BTCUSD,350,350,350,350,0.0,0.0
2014-12-12,BTCUSD,360.5,379,350,350,3.15,1115.49
2014-12-11,BTCUSD,360.5,360.5,360.5,360.5,0.0,0.0
2014-12-10,BTCUSD,375,398,360.5,360.5,0.02,7.59
2014-12-09,BTCUSD,375,375,375,375,0.0,0.0
2014-12-08,BTCUSD,378,378,375,375,0.235,88.13
2014-12-07,BTCUSD,378,378,378,378,0.0,0.0
2014-12-06,BTCUSD,377.1,378,377.1,378,0.015,5.67
2014-12-05,BTCUSD,377.1,377.1,377.1,377.1,0.0,0.0
2014-12-04,BTCUSD,378,378,377.1,377.1,0.01,3.77
2014-12-03,BTCUSD,378,378,377.01,378,0.5466,206.52
2014-12-02,BTCUSD,370,378,370,378,15.01,5675.07
2014-12-01,BTCUSD,300,370,300,370,0.05656,19.53
